asd
28.31906618411233;0.0;0.0
28.31906618411233;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.336812711261416;0.0;0.0
28.26583980591238;0.0;0.0
28.31906618411233;0.0;0.0
28.31906618411233;0.0;0.0
28.336812711261416;0.0;0.0
28.31906618411233;0.0;0.0
28.31906618411233;0.0;0.0
28.301321861401732;0.0;0.0
28.26583980591238;0.0;0.0
28.31906618411233;0.0;0.0
28.26583980591238;0.0;0.0
28.26583980591238;0.0;0.0
28.31906618411233;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.28357973728299;0.0;0.0
28.31906618411233;0.0;0.0
28.28357973728299;0.0;0.0
28.26583980591238;0.0;0.0
28.31906618411233;0.0;0.0
28.336812711261416;0.0;0.0
28.31906618411233;0.0;0.0
28.26583980591238;0.0;0.0
28.336812711261416;0.0;0.0
28.26583980591238;0.0;0.0
28.26583980591238;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.31906618411233;0.0;0.0
28.31906618411233;0.0;0.0
28.23036649805499;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.26583980591238;0.0;0.0
28.26583980591238;0.0;0.0
28.31906618411233;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.301321861401732;0.0;0.0
28.26583980591238;0.0;0.0
28.26583980591238;0.0;0.0
28.26583980591238;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.26583980591238;0.0;0.0
28.31906618411233;0.0;0.0
28.301321861401732;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.26583980591238;0.0;0.0
28.26583980591238;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.301321861401732;0.0;0.0
28.336812711261416;0.0;0.0
28.26583980591238;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.23036649805499;0.0;0.0
28.28357973728299;0.0;0.0
28.301321861401732;0.0;0.0
28.301321861401732;0.0;0.0
28.336812711261416;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.372312402275554;0.0;0.0
28.372312402275554;0.0;0.0
28.336812711261416;0.0;0.0
28.301321861401732;0.0;0.0
28.28357973728299;0.0;0.0
28.336812711261416;0.0;0.0
28.28357973728299;0.0;0.0
28.336812711261416;0.0;0.0
28.28357973728299;0.0;0.0
28.28357973728299;0.0;0.0
28.31906618411233;0.0;0.0
28.26583980591238;0.0;0.0
28.28357973728299;0.0;0.0
28.301321861401732;0.0;0.0
28.28357973728299;0.0;0.0
